ID;time;temperature_2m (・・C);relative_humidity_2m (%);dew_point_2m (・・C);apparent_temperature (・・C);precipitation (mm);pressure_msl (hPa);surface_pressure (hPa);cloud_cover (%);cloud_cover_low (%);cloud_cover_mid (%);cloud_cover_high (%);vapour_pressure_deficit (kPa);wind_speed_10m (km/h);wind_speed_100m (km/h);wind_direction_10m (・・);wind_direction_100m (・・);wind_gusts_10m (km/h);soil_temperature_0_to_7cm (・・C);soil_temperature_7_to_28cm (・・C);soil_temperature_28_to_100cm (・・C);soil_temperature_100_to_255cm (・・C);soil_moisture_0_to_7cm (m?/m?);soil_moisture_7_to_28cm (m?/m?);soil_moisture_28_to_100cm (m?/m?);soil_moisture_100_to_255cm (m?/m?);shortwave_radiation (W/m?);direct_radiation (W/m?);diffuse_radiation (W/m?);direct_normal_irradiance (W/m?);global_tilted_irradiance (W/m?);terrestrial_radiation (W/m?);is_day ();sunshine_duration (s);electricity_shutdown
16612;2023-11-24T03:00;#N/A;96;22,7;28,3;0,3;1008,7;984,6;100;63;#N/A;93;0,12;#N/A;2,3;214;231;4;24;25,9;26,6;26,1;0,267;0,222;0,121;0,209;0;0;0;0;0;0;0;0;0
16613;2023-11-24T04:00;22,9;#N/A;22,4;27,6;0,2;1008,5;984,4;54;19;11;100;0,08;3,3;2,4;319;297;3,2;23,8;25,8;26,5;26,1;0,267;0,223;0,121;0,209;0;0;0;0;0;0;0;0;#N/A
16614;2023-11-24T05:00;22,9;97;22,3;27,4;0;1008,8;#N/A;100;88;2;100;0,09;4,2;3,1;340;324;4,3;23,6;25,6;26,5;26,1;0,265;0,224;0,121;0,209;0;0;0;0;0;0;0;0;#N/A
16615;2023-11-24T06:00;24,2;91;22,6;29,2;0;1009,8;985,8;100;88;0;100;0,28;2,2;1,8;#N/A;349;4,7;23,9;25,5;26,5;26,1;0,262;0,224;0,121;0,209;32;8;24;61,3;32;121,9;1;18,93;0
16616;2023-11-24T07:00;25,1;89;23,2;30,6;0,1;1010,4;986,4;62;35;0;100;0,34;#N/A;1,3;180;146;7,2;25;25,4;26,5;26,1;0,261;0,225;0,121;0,209;166;42;124;137,3;166;429,1;1;2319,72;0
16617;2023-11-24T08:00;26,6;83;23,6;31,8;0,2;1010,8;987;47;#N/A;1;100;0,58;4,9;6,1;144;135;14,8;26,3;25,6;26,5;26,1;0,27;0,236;0,122;0,209;371;204;167;387,1;371;#N/A;1;#N/A;0
16618;2023-11-24T09:00;27,5;82;24,1;32,7;0,1;1010,7;986,9;#N/A;15;3;99;0,66;#N/A;8;177;172;18,7;27,5;25,7;26,5;26,1;0,267;0,236;0,122;0,209;534;304;230;424,9;534;1003,9;1;3600;#N/A
16619;2023-11-24T10:00;28,5;81;24,8;35,5;0,1;1010,3;#N/A;53;28;10;73;0,75;6,6;8;193;190;#N/A;29;25,9;26,5;26,1;0,263;0,236;0,122;0,209;762;569;193;662,9;762;1204,4;1;3600;#N/A
16620;2023-11-24T11:00;29,5;73;24,1;36,2;0,1;1009,7;986,1;100;95;#N/A;100;1,13;6,2;7,4;201;194;#N/A;30;26,2;26,5;26,1;0,259;0,235;0,122;0,209;777;576;201;608,9;777;1327,3;1;#N/A;0
16621;2023-11-24T12:00;#N/A;#N/A;23,7;35,7;0,1;1008,5;#N/A;100;100;10;100;1,35;10,1;12;#N/A;196;24,1;30,5;26,6;26,5;26,1;0,255;0,234;0,122;0,208;728;358;370;368,2;728;#N/A;1;3600;0
16622;2023-11-24T13:00;26,4;83;23,3;30,6;#N/A;1008,5;984,7;70;12;48;100;0,58;11,4;14,9;198;195;#N/A;29,7;26,8;26,5;26,1;0,279;0,234;#N/A;0,208;581;209;372;223,4;581;1312,8;1;3600;0
16623;2023-11-24T14:00;27,3;79;23,3;32,5;0,2;1007,8;984,1;44;11;7;100;0,78;3,7;4,5;209;209;25,6;29,3;27;26,5;26,1;0,276;0,235;0,122;0,208;452;202;250;240,9;452;1176,4;1;3600;0
16624;2023-11-24T15:00;#N/A;77;23,1;31,8;0,7;1007,8;984,1;96;62;17;100;#N/A;#N/A;11,5;212;212;20,5;28,9;27,2;26,5;26,1;0,277;0,235;#N/A;0,208;344;126;218;183,3;344;#N/A;1;3600;0
16625;2023-11-24T16:00;25,8;86;23,3;31,1;3,4;1008,3;984,4;100;96;17;100;0,46;2,9;4;#N/A;180;22;28;27,3;26,5;26,1;0,312;0,238;0,123;0,208;234;54;180;109,6;234;691,1;1;1489,26;0
16626;2023-11-24T17:00;#N/A;86;22,9;30,6;0,3;1008,7;984,8;94;55;24;100;0,45;2,3;3,2;108;90;11,9;27,1;27,3;26,5;26,1;0,304;0,241;0,123;0,208;72;3;69;11,2;72;375,3;1;0;0
16627;2023-11-24T18:00;25;92;23,7;30,8;0,2;1009,4;985,5;100;65;20;100;0,25;#N/A;1,8;225;#N/A;6,1;26,3;27,2;26,5;26,1;0,297;0,243;0,123;0,208;10;0;10;0;10;94,1;0;0;0
16628;2023-11-24T19:00;24,9;94;24;31;0,1;1010,5;986,5;96;69;#N/A;100;0,17;#N/A;2,9;#N/A;90;2,9;25,9;27,1;26,5;26,1;0,291;0,245;0,123;0,208;0;0;0;0;0;0;0;0;0
16629;2023-11-24T20:00;#N/A;92;23;29,8;0,6;1011,3;987,3;#N/A;16;#N/A;100;#N/A;#N/A;2,6;288;56;6,5;25,7;26,8;26,5;26,1;0,315;0,266;0,124;0,208;0;0;0;0;0;0;0;#N/A;0
16630;2023-11-24T21:00;23,9;96;23,2;29;0,1;1011,6;987,5;#N/A;21;30;100;0,12;#N/A;5,1;302;309;7,2;25,2;26,7;26,5;26,1;0,306;0,268;0,124;0,208;0;0;0;0;0;0;0;0;0
16631;2023-11-24T22:00;23,3;98;22,9;28,2;0;1011,5;987,4;#N/A;43;81;100;0,06;3,9;3,4;304;328;6,5;24,8;26,6;26,5;26,1;0,3;0,27;0,124;0,208;0;0;0;0;0;0;0;0;0
16632;2023-11-24T23:00;23,2;97;22,6;28;0,1;1010,8;986,7;59;22;15;100;0,09;3,3;2,1;319;329;7,6;24,6;26,4;26,5;26,1;0,296;0,27;0,124;0,208;0;0;0;0;0;0;0;0;0
16633;2023-11-25T00:00;22,8;97;22,3;27,3;0;1010;985,9;47;24;5;76;0,09;4;2,4;355;333;5,8;24,3;26,2;26,5;26,1;0,292;0,27;0,125;0,208;0;0;0;0;0;0;0;0;#N/A
16634;2023-11-25T01:00;22,8;94;21,9;27,2;0;1009,4;985,3;100;96;10;100;0,16;3,4;2,9;328;277;#N/A;23,9;26,1;26,5;26,1;0,289;0,271;0,125;0,208;0;0;0;0;0;0;0;0;#N/A
16635;2023-11-25T02:00;22,9;96;22,2;27,5;0;1008,9;984,8;#N/A;99;11;100;0,11;3,2;3;333;284;3,6;23,8;25,9;26,5;26,1;0,287;0,27;0,125;0,208;0;0;0;0;0;0;0;0;#N/A
16636;2023-11-25T03:00;#N/A;96;22,5;28,1;0,1;1009,2;985,1;100;100;11;100;0,11;2,1;2,1;329;301;#N/A;23,8;25,7;26,5;26,1;0,285;0,27;0,126;0,208;0;0;0;0;0;0;0;0;0
16637;2023-11-25T04:00;23,5;96;22,7;28,5;#N/A;1009,4;985,3;60;27;9;100;0,13;2,6;3,2;326;333;4,3;23,9;25,6;26,5;26,1;0,285;0,27;#N/A;0,208;0;0;0;0;0;0;0;0;0
16638;2023-11-25T05:00;23;96;22,3;27,7;0,1;1010,1;986;#N/A;20;25;100;0,11;#N/A;2,5;324;360;4,3;23,7;25,4;26,5;26,1;0,284;0,27;0,126;0,208;0;0;0;0;0;0;0;0;0
16639;2023-11-25T06:00;#N/A;92;22,7;29;0;1011;986,9;66;#N/A;#N/A;100;0,25;#N/A;3;#N/A;346;5;23,9;25,3;26,5;26,1;0,282;0,27;#N/A;0,208;28;4;24;30,8;28;121,3;1;#N/A;0
16640;2023-11-25T07:00;25,3;87;23;30,4;#N/A;1011,5;987,5;50;#N/A;10;100;0,42;2,5;2,3;262;288;9;24,8;25,3;26,5;26,1;0,28;0,269;0,127;0,208;165;52;113;170,6;165;427,8;1;3317,99;0
16641;2023-11-25T08:00;27;81;23,4;32,3;0,1;1011,3;987,5;49;17;8;97;#N/A;#N/A;2,9;164;150;12,2;26,9;25,5;26,5;26,1;0,278;0,268;#N/A;0,208;394;212;182;403,2;394;738;1;3600;#N/A
16642;2023-11-25T09:00;28;76;23,3;33,2;#N/A;1011,3;987,5;44;#N/A;17;54;0,92;5,4;6,1;160;152;16,6;28,1;25,7;26,5;26,1;0,275;0,267;0,127;0,208;584;359;225;502,6;584;1002,4;1;3600;0
16643;2023-11-25T10:00;28,9;72;23,4;35,2;0,1;1010,8;987,1;30;17;22;5;1,1;7,3;8,9;169;#N/A;22;29,4;26;26,5;26,1;0,272;0,266;0,127;0,208;820;641;179;747,8;820;1203,1;1;3600;0
16644;2023-11-25T11:00;#N/A;71;23,5;36,9;#N/A;1010;986,4;#N/A;14;#N/A;17;1,18;1,8;2,3;180;162;21,2;30,3;26,3;26,5;26,1;0,271;0,264;0,127;0,208;850;654;196;692,1;850;1326,3;1;3600;0
16645;2023-11-25T12:00;29,7;#N/A;23,5;35,6;#N/A;1009,1;#N/A;39;7;10;88;1,29;7,1;8,1;204;201;19,4;30,7;26,6;26,5;26,1;0,267;0,263;0,127;0,208;729;512;217;527;729;1363,7;1;#N/A;0
16646;2023-11-25T13:00;28,7;69;22,5;32,9;#N/A;1008,6;985;72;7;64;91;1,2;12,4;14,9;234;238;26,6;30,8;27;26,5;26,1;0,264;0,261;0,127;0,208;698;443;255;473,7;698;1312,7;1;3600;0
16647;2023-11-25T14:00;#N/A;74;22,8;32,3;0,1;1008,4;984,7;74;12;57;98;0,97;#N/A;8,2;227;232;27,4;30,1;27,2;26,5;26,1;0,262;0,259;0,128;0,208;438;217;221;258,8;438;#N/A;1;3600;0
16648;2023-11-25T15:00;#N/A;77;22,8;31,3;1,4;1008,6;984,9;#N/A;#N/A;12;99;0,84;9,6;12,1;193;192;21,6;29,9;27,5;26,5;26,1;0,274;0,258;0,128;0,208;485;281;204;408,6;485;965,3;1;3600;0
16649;2023-11-25T16:00;25,1;82;21,8;28,6;9,4;1009,5;985,6;#N/A;#N/A;36;99;0,57;#N/A;10,9;5;6;22;28,3;27,6;26,5;26,1;0,347;0,276;0,128;0,208;256;94;162;190,5;256;692,6;1;3600;0
16650;2023-11-25T17:00;#N/A;82;21,9;29,9;0,1;1009,6;985,7;#N/A;83;10;99;0,56;0,8;3,1;207;225;20,9;26,9;27,5;26,5;26,1;0,325;0,282;#N/A;0,208;67;9;58;33,5;67;377,3;1;0;0
16651;2023-11-25T18:00;23,9;89;22;28;0;1010,7;986,6;66;#N/A;11;100;0,31;5,6;11;315;322;#N/A;26;27,4;26,5;26,1;0,314;0,284;0,129;0,208;20;5;15;44,9;20;95,2;0;#N/A;0
16652;2023-11-25T19:00;23,8;88;21,8;27,4;0;1011,4;987,3;#N/A;18;#N/A;100;0,35;8,8;11,4;351;332;16,2;25,3;27,2;26,5;26,1;0,307;0,285;0,129;0,208;0;0;0;0;0;0;0;0;#N/A
16653;2023-11-25T20:00;24,6;88;22,5;29,5;0;1011,7;987,7;#N/A;#N/A;11;100;0,37;#N/A;2,8;288;320;8,6;25,4;27;26,5;26,1;0,28;0,26;0,129;0,208;0;0;0;0;0;#N/A;0;0;0
16654;2023-11-25T21:00;#N/A;94;22;27,1;0;1012;987,8;37;8;0;100;0,17;6,4;6,6;313;#N/A;6,8;24,8;26,8;26,5;26,1;0,278;0,26;0,129;0,208;0;0;0;0;0;0;0;0;0
16655;2023-11-25T22:00;23,5;92;22,1;27,8;0;1011,8;987,7;#N/A;19;0;100;0,24;5;5,1;291;278;#N/A;24,5;26,6;26,5;26,1;0,276;0,26;0,129;0,208;0;0;0;0;0;0;0;0;0
16656;2023-11-25T23:00;#N/A;94;21,9;26,9;0;1011,5;987,3;46;18;#N/A;100;0,16;5,8;5,9;270;259;6,8;24,2;26,4;26,5;26,1;0,274;0,26;0,13;0,208;0;0;0;0;0;0;0;0;#N/A
16657;2023-11-26T00:00;22,7;95;21,8;26,8;0;1011,1;#N/A;#N/A;#N/A;5;100;0,15;5,1;7,4;309;299;7,6;23,9;26,2;26,5;26,1;0,272;0,26;0,13;0,208;0;0;0;0;0;0;0;0;#N/A
16658;2023-11-26T01:00;23,4;91;21,9;27,4;0;1010,6;986,5;55;18;14;100;0,26;6,4;10,2;333;315;10,4;23,8;26;26,5;26,1;0,271;0,26;0,13;0,208;0;0;0;0;0;0;0;0;0
16659;2023-11-26T02:00;23,3;91;21,8;27,3;0;1009,9;985,8;47;12;11;100;0,26;5,5;8,2;328;293;10,8;23,7;25,9;26,5;26,1;0,27;0,26;0,13;0,208;0;0;0;0;0;0;0;0;0
16660;2023-11-26T03:00;#N/A;92;21,8;27,3;0;1009,9;985,8;46;10;12;100;0,24;6;8,7;335;308;10,4;23,6;25,7;26,5;26,1;0,268;0,259;0,13;0,208;0;0;0;0;0;0;0;0;0
16661;2023-11-26T04:00;23,1;92;21,8;27,2;#N/A;1010;985,9;39;3;11;100;0,22;5,3;8,5;332;306;10,1;23,5;25,5;26,5;26,1;0,267;0,259;0,131;0,208;0;0;0;0;0;#N/A;0;0;0
16662;2023-11-26T05:00;#N/A;#N/A;21,6;27;0;1010,5;986,4;36;1;9;100;0,23;#N/A;8,4;330;317;9;23,4;25,4;26,5;26,1;0,266;0,259;0,131;0,208;0;0;0;0;0;0;0;0;#N/A
16663;2023-11-26T06:00;#N/A;89;22;27,8;#N/A;1011,1;987;34;1;#N/A;100;0,31;6,4;8,4;333;320;9,7;23,5;25,2;26,4;26,1;0,265;0,258;0,131;0,208;34;11;23;84,9;34;#N/A;1;351,75;0
16664;2023-11-26T07:00;25,6;81;22;29,8;#N/A;1011,7;987,8;32;1;2;100;0,64;5,4;6,9;307;309;13;24,6;25,2;26,4;26,1;0,264;0,258;0,131;0,208;209;106;103;349;209;#N/A;1;3600;0
16665;2023-11-26T08:00;26,8;76;22,2;30,8;0;1012;988,1;#N/A;0;2;100;0,85;7,3;9,2;290;296;17,6;25,7;25,3;26,4;26,1;0,264;0,258;0,132;0,208;423;247;176;470,8;423;736,5;1;3600;0
16666;2023-11-26T09:00;#N/A;73;22,5;32,6;0;1011,9;#N/A;49;23;0;95;1,02;#N/A;8,3;249;252;19,1;27,3;25,4;26,4;26,1;0,261;0,256;0,132;0,208;638;452;186;634;638;1001;1;3600;0
16667;2023-11-26T10:00;#N/A;69;22,6;34,5;0;1011,2;987,5;#N/A;15;10;95;1,21;7,4;8,9;223;227;20,9;28,7;25,7;26,4;26,1;0,258;0,255;0,132;0,208;815;573;242;669,4;815;1201,8;1;3600;0
16668;2023-11-26T11:00;#N/A;69;22,6;34,3;0,1;1010,5;986,8;#N/A;15;#N/A;68;1,24;9,7;12;211;213;23,8;29,6;26;26,4;26,1;0,254;0,253;0,132;0,208;824;617;207;653,6;824;1325,3;1;3600;0
16669;2023-11-26T12:00;#N/A;68;22,7;34,7;0;1009,8;986,2;28;13;9;35;1,27;12,4;15,9;206;205;28,8;30,4;26,3;26,4;26,1;0,25;0,251;0,132;0,208;921;720;201;741,6;921;1363,1;1;3600;0
16670;2023-11-26T13:00;29;69;22,7;33,7;0,2;1009,2;985,6;#N/A;28;20;87;1,24;#N/A;17,1;205;205;29,5;30,6;26,7;26,4;26,1;0,248;0,249;0,132;0,208;792;598;194;639,7;792;1312,6;1;3600;0
16671;2023-11-26T14:00;28,1;71;22,3;31,4;#N/A;1008,5;#N/A;87;39;37;99;#N/A;12,2;16,4;208;209;29,5;29,8;26,9;26,4;26,1;0,253;0,248;0,132;0,208;541;315;226;375,7;541;1177,3;1;3600;0
16672;2023-11-26T15:00;27,7;75;22,9;31,6;0,5;1008,1;984,4;25;21;8;4;0,92;10,1;13,2;215;215;25,9;29,2;27,1;26,4;26,1;0,255;0,248;0,132;0,208;452;225;227;326,9;452;966,3;1;3600;0
16673;2023-11-26T16:00;27,2;76;22,6;31;0,2;1008,1;984,4;35;#N/A;18;28;#N/A;10,2;13,3;212;213;#N/A;28,6;27,3;26,4;26,1;0,255;0,247;#N/A;0,208;326;213;113;430,9;326;694,2;1;3600;0
16674;2023-11-26T17:00;26,3;81;22,9;30,7;0,1;1008,6;984,8;62;25;15;100;0,64;7,4;12,2;209;204;20,9;27,8;27,3;26,4;26,1;0,254;0,247;0,133;0,208;173;102;71;377,6;173;379,3;1;3600;0
16675;2023-11-26T18:00;#N/A;#N/A;23;29,4;0,1;1009,7;985,7;72;33;20;100;0,28;4,9;9,4;#N/A;223;14;26,9;27,3;26,4;26,2;0,254;0,246;0,133;0,208;19;5;14;44,6;19;96,3;0;0;0
16676;2023-11-26T19:00;24;94;22,9;28,7;0;1010,8;986,7;69;31;#N/A;100;0,19;4,9;6,4;306;254;7,6;26,1;27,2;26,4;26,2;0,253;0,246;0,133;0,208;0;0;0;0;0;#N/A;0;0;#N/A
16677;2023-11-26T20:00;24,1;94;23;29;0;1011,6;987,5;#N/A;21;63;100;0,19;4,5;8,9;256;227;7,9;26,4;27,3;26,4;26,2;0,247;0,244;0,133;0,208;0;0;0;0;0;0;0;0;0
16678;2023-11-26T21:00;#N/A;95;23,1;28,7;#N/A;1012;987,9;#N/A;16;#N/A;100;0,14;5;7,7;249;217;6,5;25,8;27,2;26,5;26,2;0,246;0,244;0,133;0,208;0;0;0;0;0;0;0;0;#N/A
16679;2023-11-26T22:00;23,8;94;22,8;28,8;0;1011,8;987,7;58;19;18;100;0,17;2,7;2,9;337;270;#N/A;25,4;27;26,5;26,2;0,246;0,243;0,133;0,208;0;0;0;0;0;#N/A;0;0;0
16680;2023-11-26T23:00;#N/A;95;22,2;27,3;#N/A;1011,4;#N/A;67;12;#N/A;100;0,13;5;5,2;339;295;6,1;24,9;26,9;26,5;26,2;0,245;0,243;0,133;0,208;0;0;0;0;0;0;0;0;0
16681;2023-11-27T00:00;#N/A;94;21,6;26,7;0;1010,7;986,5;49;8;19;100;0,18;5,4;6,6;323;292;7,6;24,5;26,7;26,5;26,2;0,245;0,243;0,133;0,208;0;0;0;0;0;0;0;0;#N/A
16682;2023-11-27T01:00;#N/A;93;21,2;26,2;0;1010;985,8;43;#N/A;10;100;0,2;5,7;6,9;#N/A;298;#N/A;24,1;26,5;26,5;26,2;0,245;0,243;0,133;0,208;0;0;0;0;0;0;0;0;0
16683;2023-11-27T02:00;22;92;20,6;25,3;0;1009,6;985,4;41;10;4;100;0,21;5,9;6,3;322;294;#N/A;23,7;26,3;26,5;26,2;0,244;0,242;0,133;0,208;0;0;0;0;0;0;0;#N/A;#N/A
16684;2023-11-27T03:00;21,7;92;20,4;25,1;0;1009,5;#N/A;42;8;8;100;0,2;5,2;6,1;335;310;7,9;23,4;26,1;26,5;26,2;0,244;0,242;0,133;0,208;0;0;0;0;0;0;0;0;#N/A
16685;2023-11-27T04:00;22,3;90;20,5;25,7;#N/A;1009,5;985,3;46;6;18;100;0,27;4,9;7,9;343;317;8,6;23,2;25,8;26,5;26,2;0,244;0,242;0,133;0,208;0;0;0;0;0;0;0;0;0
16686;2023-11-27T05:00;22,3;89;20,4;25,6;0;1010;985,8;46;9;13;100;0,3;5,7;9,5;342;323;10,4;23,1;25,6;26,4;26,2;0,243;0,242;#N/A;0,208;0;0;0;0;0;0;0;0;0
16687;2023-11-27T06:00;23,3;86;20,9;26,8;0;1010,6;986,5;38;5;#N/A;100;#N/A;6,3;8,4;329;313;#N/A;23,2;25,5;26,4;26,2;0,243;0,241;0,134;0,208;36;14;22;108,5;36;120;1;679,23;0
16688;2023-11-27T07:00;#N/A;83;22,1;29,5;0;1011,3;987,3;#N/A;8;0;100;0,55;4,8;6,5;297;304;13;24,4;25,3;26,4;26,2;0,242;0,241;0,134;0,208;217;129;88;426,3;217;425;1;#N/A;0
16689;2023-11-27T08:00;27;77;22,6;31,6;0;1011,1;987,3;24;1;1;76;0,82;#N/A;5,2;215;214;14,8;26,1;25,4;26,4;26,2;0,24;0,24;0,134;0,208;466;346;120;661,2;466;735;1;3600;0
16690;2023-11-27T09:00;27,8;74;22,6;33,3;0;1011,3;987,5;34;5;2;93;0,99;4,2;4,7;211;212;15,8;27,8;25,6;26,4;26,2;0,238;0,239;0,134;0,208;679;546;133;767,2;679;#N/A;1;3600;0
16691;2023-11-27T10:00;28,7;67;22,1;34,5;0;1010,7;987;27;9;8;48;1,29;5,6;6,6;195;189;18,4;29,1;25,8;26,4;26,2;0,235;0,237;0,134;0,208;799;585;214;684,4;799;1200,5;1;3600;#N/A
16692;2023-11-27T11:00;29,4;65;22,1;35,6;0;1010;986,4;28;#N/A;8;68;1,44;6,9;8;186;#N/A;20,9;30,2;26,1;26,4;26,2;0,231;0,235;0,134;0,208;905;746;159;791,2;905;1324,4;1;#N/A;0
16693;2023-11-27T12:00;29,7;62;21,5;35,1;0,1;1009,1;985,5;#N/A;9;#N/A;100;1,6;#N/A;6;196;#N/A;20,2;30,7;26,5;26,4;26,2;0,228;0,234;0,134;0,208;796;604;192;622,6;796;1362,6;1;3600;0
16694;2023-11-27T13:00;#N/A;64;21,7;33,5;0;1008,5;984,9;35;0;#N/A;100;1,48;11,4;13,7;#N/A;194;25,6;30,9;26,8;26,4;26,2;0,224;0,232;0,134;0,208;754;509;245;544,7;754;1312,6;1;3600;0
16695;2023-11-27T14:00;28,9;68;22,3;33,5;#N/A;1008;#N/A;62;8;#N/A;99;1,29;10,8;13,8;201;200;26,3;31;27,1;26,4;26,2;0,222;0,23;0,133;0,208;737;517;220;616,6;737;#N/A;1;3600;0
16696;2023-11-27T15:00;27,9;#N/A;22,2;31,3;0,1;1007,9;984,2;#N/A;#N/A;58;100;1,09;11,4;14,5;215;215;25,2;30,3;27,4;26,4;26,2;0,22;0,229;0,133;0,208;470;225;245;326,7;470;967,4;1;3600;#N/A
16697;2023-11-27T16:00;27;76;22,3;30,9;0,3;1008,4;984,6;68;12;46;100;0,87;8,2;11,4;209;208;24,8;29,5;27,6;26,4;26,2;0,221;0,229;0,133;0,208;308;127;181;256,4;308;695,8;1;3600;0
16698;2023-11-27T17:00;#N/A;84;22,4;29,2;#N/A;1009;#N/A;#N/A;57;63;56;0,52;8,3;12;268;261;18;28;27,6;26,4;26,2;0,23;0,228;0,134;0,208;134;49;85;180,5;134;381,4;1;3600;0
16699;2023-11-27T18:00;#N/A;90;22,5;28,8;0,3;1009,8;985,8;88;33;48;97;0,31;5,5;8,7;328;300;15,5;26,5;27,6;26,4;26,2;0,233;0,228;0,134;0,208;19;7;12;62;19;97,5;0;19,65;0
16700;2023-11-27T19:00;23,6;92;22,2;28,2;2;1011,1;987;100;59;#N/A;100;0,23;3,3;6,3;354;301;9,7;25,5;27,4;26,4;26,2;0,259;0,228;0,134;0,208;0;0;0;0;0;0;0;#N/A;0
16701;2023-11-27T20:00;#N/A;89;22,7;29,4;0,8;1011,7;#N/A;#N/A;90;22;100;0,34;4,1;8,2;232;232;#N/A;26,2;27,3;26,4;26,2;0,286;0,231;0,133;0,208;0;0;0;0;0;0;0;0;0
16702;2023-11-27T21:00;23,7;93;22,5;28,6;0,1;1012,1;988;74;27;32;100;0,21;2,6;5,9;326;313;8,3;25,5;27,1;26,4;26,2;0,282;0,232;0,133;0,208;0;0;0;0;0;0;0;0;0
16703;2023-11-27T22:00;23,9;#N/A;22,4;28,4;0;1011,9;987,8;64;#N/A;21;100;0,26;#N/A;7,6;#N/A;341;6,8;25;27;26,4;26,2;0,278;0,234;0,133;0,208;0;0;0;0;0;0;0;0;0
16704;2023-11-27T23:00;23,5;93;22,3;28,1;#N/A;1011,2;987,1;#N/A;9;6;100;0,2;3,3;5,4;354;#N/A;6,8;24,6;26,8;26,4;26,2;0,274;0,234;0,133;0,208;0;0;0;0;0;0;0;0;#N/A
16705;2023-11-28T00:00;22,9;94;21,9;27,2;0;1010,8;986,7;63;21;23;100;#N/A;4,1;3,7;308;281;6,1;24,3;26,6;26,4;26,2;0,271;0,235;0,133;0,208;0;0;0;0;0;0;0;0;0
16706;2023-11-28T01:00;#N/A;94;21,7;27;0;1010,8;986,6;100;100;37;100;0,17;4,1;4,2;285;290;#N/A;24,1;26,4;26,4;26,2;0,269;0,236;0,133;0,208;0;0;0;0;0;0;0;0;0
16707;2023-11-28T02:00;22,5;98;22,1;26,8;0,1;1010,6;#N/A;#N/A;59;#N/A;100;#N/A;4,8;7,1;193;204;9,7;24;26,2;26,4;26,2;0,267;0,236;0,133;0,208;0;0;0;0;0;#N/A;0;0;#N/A
16708;2023-11-28T03:00;22,1;98;21,8;26,5;0,1;1010,3;986,1;68;23;29;100;0,06;2,9;2,9;7;7;#N/A;23,7;26;26,4;26,2;0,266;0,237;0,133;0,208;0;0;0;0;0;0;0;0;0
16709;2023-11-28T04:00;22;99;21,8;26,3;0,1;1010,7;986,5;100;100;43;99;0,03;3,5;4,7;204;203;#N/A;23,5;25,8;26,4;26,2;0,265;0,237;0,134;0,208;0;0;0;0;0;0;0;0;0
16710;2023-11-28T05:00;22;#N/A;21,6;26;0,2;1011,1;#N/A;76;17;51;100;#N/A;#N/A;5,9;347;349;11,9;23,3;25,7;26,4;26,2;0,266;0,237;0,134;0,208;0;0;0;0;0;0;0;0;0
16711;2023-11-28T06:00;22,4;95;21,6;26,3;#N/A;1011,7;987,5;100;21;#N/A;100;0,13;5,8;8,3;300;304;10,4;23,3;25,5;26,4;26,2;0,264;0,238;0,134;0,208;17;2;15;15,6;17;119,3;1;0;0
16712;2023-11-28T07:00;#N/A;90;21,8;27,7;#N/A;1012,1;988;86;#N/A;69;100;0,28;4,4;7;#N/A;339;#N/A;23,9;25,3;26,4;26,2;0,263;0,238;0,134;0,208;107;11;96;36,5;107;423,5;1;0;0
16713;2023-11-28T08:00;25,6;81;22,1;30,1;#N/A;1012,3;988,3;45;#N/A;17;99;0,63;3,7;4,6;299;309;13,7;25,8;25,3;26,4;26,2;0,258;0,237;0,134;0,208;392;236;156;452,1;392;733,4;1;3600;#N/A
16714;2023-11-28T09:00;#N/A;75;22;31,1;0,1;1012,2;988,3;65;30;14;100;0,89;#N/A;5,8;205;210;16,6;27,1;25,4;26,4;26,2;0,256;0,237;0,134;0,208;553;362;191;509,6;553;998;1;3600;0
16715;2023-11-28T10:00;#N/A;76;22,9;33,3;0;1011,9;988,1;28;6;24;29;0,88;5,5;6,5;203;199;20,2;28,4;25,6;26,4;26,2;0,253;0,236;0,134;0,208;720;509;211;596,4;720;1199,2;1;3600;0
16716;2023-11-28T11:00;28,3;74;23,3;34,1;0;1011,1;987,4;84;46;30;82;0,99;7,3;8,7;200;197;21,2;29,3;25,9;26,4;26,2;0,249;0,235;#N/A;0,208;750;549;201;582,9;750;1323,4;1;3600;0
16717;2023-11-28T12:00;28;73;22,7;32,4;0;1010;986,3;#N/A;#N/A;#N/A;95;#N/A;6,8;8,7;#N/A;197;21,2;29,5;26,2;26,4;26,2;0,246;0,234;0,134;0,208;563;219;344;225,9;563;1362,1;1;3600;0
16718;2023-11-28T13:00;#N/A;75;23;33,1;0,2;1009,5;985,8;100;#N/A;100;58;0,92;0,7;0,5;270;315;19,4;29,2;26,4;26,4;26,2;0,245;0,233;0,134;0,208;353;54;299;57,8;353;1312,6;1;0;0
16719;2023-11-28T14:00;#N/A;81;22,4;29,9;0,5;1009,3;985,4;100;27;100;100;0,64;8,2;10,3;#N/A;168;19,8;28,6;26,6;26,4;26,2;0,248;0,233;0,134;0,208;309;84;225;100,2;309;1178,4;1;1204,93;#N/A
16720;2023-11-28T15:00;#N/A;83;22,4;29,8;1,6;1008,9;985;45;#N/A;25;100;0,57;6,1;6,5;3;6;19,1;27,6;26,7;26,4;26,2;0,264;0,233;0,134;0,208;175;7;168;10,2;175;968,6;1;0;0
